Rodada;Hora;DataPartida;DiaSemana;Ano;Arena;TimeCasa;GolCasa;TimeVisitante;GolVisitante;FinalCasa;FinalVisitante
37;;29/11/2009 ; domingo;2009;;fluminense  ;4;  vitoria;0;v;d
38;;05/12/2009 ; sabado;2009;;atleticoMg  ;0;   corinthians;3;d;v
38;;05/12/2009 ; sabado;2009;;nautico  ;0;  avai;1;d;v
38;;06/12/2009 ; domingo;2009;;flamengo  ;2;  gremio;1;v;d
38;;06/12/2009 ; domingo;2009;;botafogo  ;2;  palmeiras;1;v;d
38;;06/12/2009 ; domingo;2009;;sao paulo  ;4;  sport;0;v;d
38;;06/12/2009 ; domingo;2009;;internacional  ;4;  santo andre;1;v;d
38;;06/12/2009 ; domingo;2009;;santos  ;1;  cruzeiro;2;d;v
38;;06/12/2009 ; domingo;2009;;barueri  ;0;  athleticoPr;0;e;e
38;;06/12/2009 ; domingo;2009;;vitoria  ;2;  goias;2;e;e
38;;06/12/2009 ; domingo;2009;;coritiba  ;1;  fluminense;1;e;e
1;;08/05/2010;sabado;2010;;botafogo  ;3;  santos;3;e;e
1;;08/05/2010;sabado;2010;;atleticoGo  ;0;  gremio;0;e;e
1;;08/05/2010;sabado;2010;;palmeiras  ;1;  vitoria;0;v;d
1;;09/05/2010;domingo;2010;;flamengo  ;1; sao paulo;1;e;e
1;;09/05/2010;domingo;2010;;atleticoMg  ;2; vasco;1;v;d
1;;09/05/2010;domingo;2010;;internacional  ;1;  cruzeiro;2;d;v
1;;09/05/2010;domingo;2010;;corinthians  ;2;  athleticoPr;1;v;d
1;;09/05/2010;domingo;2010;;ceara  ;1;  fluminense;0;v;d
1;;09/05/2010;domingo;2010;;guarani ;1;  goias;0;v;d
1;;09/05/2010;domingo;2010;;avai  ;6;  gremio prudente;1;v;d
2;;15/05/2010;sabado;2010;;fluminense  ;1;  atleticoGo;0;v;d
2;;15/05/2010;sabado;2010;;gremio prudente  ;4;  atleticoMg;0;v;d
2;;15/05/2010;sabado;2010;;vitoria  ;1;  flamengo;1;e;e
2;;16/05/2010;domingo;2010;;santos  ;1;  ceara;1;e;e
2;;16/05/2010;domingo;2010;;sao paulo  ;1;  botafogo;2;d;v
2;;16/05/2010;domingo;2010;;gremio  ;1;  corinthians;2;d;v
2;;16/05/2010;domingo;2010;;goias  ;2;  internacional;3;d;v
2;;16/05/2010;domingo;2010;;vasco  ;0;  palmeiras;0;e;e
2;;16/05/2010;domingo;2010;;cruzeiro  ;2;  avai;2;e;e
2;;16/05/2010;domingo;2010;;athleticoPr  ;2;  guarani;2;e;e
3;;22/05/2010;sabado;2010;;botafogo  ;3;  goias;0;v;d
3;;22/05/2010;sabado;2010;;atleticoGo  ;1;  santos;2;d;v
3;;22/05/2010;sabado;2010;;palmeiras  ;4;  gremio;2;v;d
3;;23/05/2010;domingo;2010;;atleticoMg  ;3; athleticoPr;1;v;d
3;;23/05/2010;domingo;2010;;internacional  ;0;  sao paulo;2;d;v
3;;23/05/2010;domingo;2010;;corinthians  ;1;  fluminense;0;v;d
3;;23/05/2010;domingo;2010;;ceara  ;1;  vitoria;0;v;d
3;;23/05/2010;domingo;2010;;guarani ;2;  cruzeiro;2;e;e
3;;23/05/2010;domingo;2010;;avai  ;2;  vasco;0;v;d
3;;23/05/2010;domingo;2010;;flamengo  ;3;  gremio prudente;1;v;d
4;;26/05/2010;quarta;2010;;vitoria  ;4;  atleticoMg;3;v;d
4;;26/05/2010;quarta;2010;;fluminense  ;2;  flamengo;1;v;d
4;;26/05/2010;quarta;2010;;gremio  ;3;  avai;0;v;d
4;;26/05/2010;quarta;2010;;sao paulo  ;1;  palmeiras;0;v;d
4;;26/05/2010;quarta;2010;;gremio prudente  ;2;  corinthians;2;e;e
4;;26/05/2010;quarta;2010;;santos  ;3;  guarani;1;v;d
4;;26/05/2010;quarta;2010;;cruzeiro  ;1;  botafogo;0;v;d
4;;27/05/2010;quinta;2010;;goias  ;0;  ceara;0;e;e
4;;27/05/2010;quinta;2010;;vasco  ;3;  internacional;2;v;d
4;;27/05/2010;quinta;2010;;athleticoPr  ;2;  atleticoGo;1;v;d
5;;29/05/2010;sabado;2010;;avai  ;0;  vitoria;0;e;e
5;;29/05/2010;sabado;2010;;flamengo  ;1;  gremio;1;e;e
5;;29/05/2010;sabado;2010;;palmeiras  ;0;  gremio prudente;0;e;e
5;;23/05/2010;domingo;2010;;guarani ;0;  sao paulo;0;e;e
5;;23/05/2010;domingo;2010;;atleticoMg  ;1; fluminense;3;d;v
5;;23/05/2010;domingo;2010;;internacional  ;4;  athleticoPr;1;v;d
5;;23/05/2010;domingo;2010;;corinthians  ;4;  santos;2;v;d
5;;23/05/2010;domingo;2010;;ceara  ;1;  cruzeiro;0;v;d
5;;23/05/2010;domingo;2010;;botafogo  ;1;  vasco;1;e;e
5;;23/05/2010;domingo;2010;;atleticoGo  ;1;  goias;3;d;v
6;;02/06/2010;quarta;2010;;athleticoPr  ;3;  botafogo;2;v;d
6;;02/06/2010;quarta;2010;;fluminense  ;2;  vitoria;1;v;d
6;;02/06/2010;quarta;2010;;gremio prudente  ;1;  atleticoGo;0;v;d
6;;02/06/2010;quarta;2010;;ceara  ;2;  avai;0;v;d
6;;02/06/2010;quarta;2010;;cruzeiro  ;0;  santos;0;e;e
6;;02/06/2010;quarta;2010;;palmeiras  ;0;  flamengo;1;d;v
6;;02/06/2010;quarta;2010;;goias  ;2;  sao paulo;1;v;d
6;;03/06/2010;quinta;2010;;gremio  ;2;  atleticoMg;1;v;d
6;;03/06/2010;quinta;2010;;vasco  ;0;  guarani;1;d;v
6;;03/06/2010;quinta;2010;;corinthians  ;2;  internacional;0;v;d
7;;05/06/2010;sabado;2010;;avai  ;0;  fluminense;3;d;v
7;;05/06/2010;sabado;2010;;flamengo  ;1;  goias;2;d;v
7;;05/06/2010;sabado;2010;;vitoria  ;1;  athleticoPr;0;v;d
7;;06/06/2010;domingo;2010;;sao paulo  ;3;  gremio;1;v;d
7;;06/06/2010;domingo;2010;;santos  ;4;  vasco;0;v;d
7;;06/06/2010;domingo;2010;;atleticoMg  ;0; ceara;1;d;v
7;;06/06/2010;domingo;2010;;botafogo  ;2;  corinthians;2;e;e
7;;06/06/2010;domingo;2010;;guarani ;1;  gremio prudente;0;v;d
7;;06/06/2010;domingo;2010;;internacional  ;1;  palmeiras;1;e;e
7;;06/06/2010;domingo;2010;;atleticoGo  ;2;  cruzeiro;1;v;d
8;;14/07/2010;quarta;2010;;gremio  ;1;  vitoria;1;e;e
8;;14/07/2010;quarta;2010;;athleticoPr  ;0;  cruzeiro;2;d;v
8;;14/07/2010;quarta;2010;;sao paulo  ;1;  avai;2;d;v
8;;14/07/2010;quarta;2010;;flamengo  ;1;  botafogo;0;v;d
8;;14/07/2010;quarta;2010;;ceara  ;0;  corinthians;0;e;e
8;;14/07/2010;quarta;2010;;goias  ;0;  vasco;0;e;e
8;;14/07/2010;quarta;2010;;guarani ;0;  internacional;3;d;v
8;;15/07/2010;quinta;2010;;palmeiras  ;2;  santos;1;v;d
8;;15/07/2010;quinta;2010;;atleticoMg  ;3; atleticoGo;2;v;d
8;;15/07/2010;quinta;2010;;fluminense  ;1;  gremio prudente;1;e;e
9;;17/07/2010;sabado;2010;;vasco  ;3;  athleticoPr;1;v;d
9;;17/07/2010;sabado;2010;;vitoria  ;3;  sao paulo;2;v;d
9;;18/07/2010;domingo;2010;;internacional  ;2;  ceara;1;v;d
9;;18/07/2010;domingo;2010;;atleticoGo  ;0;  flamengo;1;d;v
9;;18/07/2010;domingo;2010;;corinthians  ;1;  atleticoMg;0;v;d
9;;18/07/2010;domingo;2010;;avai  ;4;  palmeiras;2;v;d
9;;18/07/2010;domingo;2010;;santos  ;0;  fluminense;1;d;v
9;;18/07/2010;domingo;2010;;cruzeiro  ;1;  goias;0;v;d
9;;18/07/2010;domingo;2010;;botafogo  ;1;  guarani;1;e;e
9;;18/07/2010;domingo;2010;;gremio prudente  ;2;  gremio;0;v;d
10;;21/07/2010;quarta;2010;;sao paulo  ;1;  gremio prudente;1;e;e
10;;21/07/2010;quarta;2010;;atleticoMg  ;1; internacional;2;d;v
10;;21/07/2010;quarta;2010;;vitoria  ;2;  goias;2;e;e
10;;21/07/2010;quarta;2010;;flamengo  ;1;  avai;1;e;e
10;;21/07/2010;quarta;2010;;atleticoGo  ;3;  corinthians;1;v;d
10;;21/07/2010;quarta;2010;;gremio  ;1;  vasco;1;e;e
10;;21/07/2010;quarta;2010;;athleticoPr  ;2;  santos;0;v;d
10;;22/07/2010;quinta;2010;;guarani ;1;  ceara;1;e;e
10;;22/07/2010;quinta;2010;;palmeiras  ;2;  botafogo;2;e;e
10;;22/07/2010;quinta;2010;;fluminense  ;1;  cruzeiro;0;v;d
11;;24/07/2010;sabado;2010;;vasco  ;2;  atleticoGo;0;v;d
11;;24/07/2010;sabado;2010;;avai  ;0;  atleticoMg;0;e;e
11;;24/07/2010;sabado;2010;;gremio prudente  ;0;  vitoria;0;e;e
11;;25/07/2010;domingo;2010;;santos  ;1;  sao paulo;0;v;d
11;;25/07/2010;domingo;2010;;cruzeiro  ;2;  gremio;2;e;e
11;;25/07/2010;domingo;2010;;internacional  ;1;  flamengo;0;v;d
11;;25/07/2010;domingo;2010;;goias  ;0;  athleticoPr;2;d;v
11;;25/07/2010;domingo;2010;;ceara  ;0;  palmeiras;0;e;e
11;;25/07/2010;domingo;2010;;corinthians  ;3;  guarani;1;v;d
11;;25/07/2010;domingo;2010;;botafogo  ;1;  fluminense;1;e;e
12;;31/07/2010;sabado;2010;;sao paulo  ;2;  ceara;1;v;d
12;;31/07/2010;sabado;2010;;fluminense  ;3;  athleticoPr;1;v;d
12;;31/07/2010;sabado;2010;;atleticoGo  ;1;  guarani;1;e;e
12;;01/08/2010;domingo;2010;;palmeiras  ;1;  corinthians;1;e;e
12;;01/08/2010;domingo;2010;;vitoria  ;1;  botafogo;3;d;v
12;;01/08/2010;domingo;2010;;internacional  ;0;  gremio;0;e;e
12;;01/08/2010;domingo;2010;;avai  ;4;  goias;1;v;d
12;;01/08/2010;domingo;2010;;atleticoMg  ;0; cruzeiro;1;d;v
12;;01/08/2010;domingo;2010;;flamengo  ;0;  vasco;0;e;e
12;;01/08/2010;domingo;2010;;gremio prudente  ;1;  santos;2;d;v
13;;07/08/2010;sabado;2010;;botafogo  ;3;  atleticoMg;0;v;d
13;;07/08/2010;sabado;2010;;guarani ;4;  avai;1;v;d
13;;08/08/2010;domingo;2010;;corinthians  ;1;  flamengo;0;v;d
13;;08/08/2010;domingo;2010;;goias  ;1;  palmeiras;1;e;e
13;;08/08/2010;domingo;2010;;ceara  ;0;  atleticoGo;0;e;e
13;;08/08/2010;domingo;2010;;vasco  ;1;  vitoria;0;v;d
13;;08/08/2010;domingo;2010;;cruzeiro  ;0;  gremio prudente;0;e;e
13;;08/08/2010;domingo;2010;;gremio  ;1;  fluminense;2;d;v
13;;08/08/2010;domingo;2010;;athleticoPr  ;1;  sao paulo;1;e;e
13;;13/10/2010 ; quarta;2010;;santos  ;1;  internacional;0;v;d
14;;14/08/2010;sabado;2010;;flamengo  ;1;  ceara;0;v;d
14;;14/08/2010;sabado;2010;;palmeiras  ;2;  athleticoPr;0;v;d
14;;14/08/2010;sabado;2010;;atleticoGo  ;0;  botafogo;2;d;v
14;;14/08/2010;sabado;2010;;atleticoMg  ;3; guarani;1;v;d
14;;15/08/2010;domingo;2010;;sao paulo  ;2;  cruzeiro;2;e;e
14;;15/08/2010;domingo;2010;;fluminense  ;3;  internacional;0;v;d
14;;15/08/2010;domingo;2010;;gremio prudente  ;1;  vasco;2;d;v
14;;15/08/2010;domingo;2010;;avai  ;3;  corinthians;2;v;d
14;;15/08/2010;domingo;2010;;vitoria  ;4;  santos;2;v;d
14;;15/08/2010;domingo;2010;;gremio  ;2;  goias;0;v;d
15;;21/08/2010;sabado;2010;;goias  ;1;  gremio prudente;2;d;v
15;;21/08/2010;sabado;2010;;ceara  ;2;  gremio;1;v;d
15;;21/08/2010;sabado;2010;;botafogo  ;1;  avai;0;v;d
15;;22/08/2010;domingo;2010;;santos  ;2;  atleticoMg;0;v;d
15;;22/08/2010;domingo;2010;;internacional  ;1;  atleticoGo;1;e;e
15;;22/08/2010;domingo;2010;;athleticoPr  ;1;  flamengo;0;v;d
15;;22/08/2010;domingo;2010;;guarani ;0;  palmeiras;0;e;e
15;;22/08/2010;domingo;2010;;cruzeiro  ;0;  vitoria;1;d;v
15;;22/08/2010;domingo;2010;;vasco  ;2;  fluminense;2;e;e
15;;22/08/2010;domingo;2010;;corinthians  ;3;  sao paulo;0;v;d
16;;25/08/2010;quarta;2010;;goias  ;0;  fluminense;3;d;v
16;;25/08/2010;quarta;2010;;botafogo  ;1;  ceara;0;v;d
16;;25/08/2010;quarta;2010;;avai  ;0;  internacional;1;d;v
16;;25/08/2010;quarta;2010;;gremio prudente  ;0;  athleticoPr;1;d;v
16;;25/08/2010;quarta;2010;;sao paulo  ;0;  vasco;0;e;e
16;;25/08/2010;quarta;2010;;cruzeiro  ;1;  corinthians;0;v;d
16;;25/08/2010;quarta;2010;;gremio  ;1;  santos;2;d;v
16;;26/08/2010;quinta;2010;;vitoria  ;1;  guarani;1;e;e
16;;26/08/2010;quinta;2010;;flamengo  ;0;  atleticoMg;0;e;e
16;;26/08/2010;quinta;2010;;palmeiras  ;0;  atleticoGo;3;d;v
17;;28/08/2010;sabado;2010;;santos  ;2;  goias;0;v;d
17;;28/08/2010;sabado;2010;;internacional  ;1;  botafogo;0;v;d
17;;28/08/2010;sabado;2010;;vasco  ;1;  cruzeiro;1;e;e
17;;28/08/2010;sabado;2010;;ceara  ;2;  gremio prudente;2;e;e
17;;29/08/2010;domingo;2010;;corinthians  ;2;  vitoria;1;v;d
17;;29/08/2010;domingo;2010;;guarani ;2;  flamengo;1;v;d
17;;29/08/2010;domingo;2010;;atleticoMg  ;1; palmeiras;2;d;v
17;;29/08/2010;domingo;2010;;fluminense  ;2;  sao paulo;2;e;e
17;;29/08/2010;domingo;2010;;atleticoGo  ;2;  avai;2;e;e
17;;29/08/2010;domingo;2010;;athleticoPr  ;1;  gremio;1;e;e
18;;01/09/2010;quarta;2010;;gremio  ;1;  guarani;0;v;d
18;;01/09/2010;quarta;2010;;vitoria  ;0;  internacional;0;e;e
18;;01/09/2010;quarta;2010;;gremio prudente  ;0;  botafogo;1;d;v
18;;01/09/2010;quarta;2010;;goias  ;1;  atleticoMg;3;d;v
18;;01/09/2010;quarta;2010;;cruzeiro  ;1;  flamengo;0;v;d
18;;01/09/2010;quarta;2010;;athleticoPr  ;2;  ceara;1;v;d
18;;01/09/2010;quarta;2010;;fluminense  ;1;  palmeiras;1;e;e
18;;02/09/2010;quinta;2010;;santos  ;2;  avai;1;v;d
18;;02/09/2010;quinta;2010;;sao paulo  ;2;  atleticoGo;1;v;d
18;;13/10/2010 ; quarta;2010;;vasco  ;2;  corinthians;0;v;d
19;;04/09/2010;sabado;2010;;ceara  ;0;  vasco;2;d;v
19;;04/09/2010;sabado;2010;;corinthians  ;5;  goias;1;v;d
19;;04/09/2010;sabado;2010;;botafogo  ;2;  gremio;2;e;e
19;;05/09/2010;domingo;2010;;flamengo  ;0;  santos;0;e;e
19;;05/09/2010;domingo;2010;;guarani ;2;  fluminense;1;v;d
19;;05/09/2010;domingo;2010;;palmeiras  ;2;  cruzeiro;3;d;v
19;;05/09/2010;domingo;2010;;avai  ;0;  athleticoPr;1;d;v
19;;05/09/2010;domingo;2010;;atleticoMg  ;2; sao paulo;3;d;v
19;;05/09/2010;domingo;2010;;atleticoGo  ;4;  vitoria;1;v;d
19;;05/09/2010;domingo;2010;;internacional  ;2;  gremio prudente;0;v;d
20;;08/09/2010;quarta;2010;;fluminense  ;3;  ceara;1;v;d
20;;08/09/2010;quarta;2010;;cruzeiro  ;1;  internacional;0;v;d
20;;08/09/2010;quarta;2010;;gremio  ;2;  atleticoGo;0;v;d
20;;08/09/2010;quarta;2010;;goias  ;3;  guarani;1;v;d
20;;08/09/2010;quarta;2010;;sao paulo  ;2; flamengo;0;v;d
20;;08/09/2010;quarta;2010;;vitoria  ;1;  palmeiras;1;e;e
20;;08/09/2010;quarta;2010;;athleticoPr  ;1;  corinthians;1;e;e
20;;09/09/2010;quinta;2010;;santos  ;0;  botafogo;1;d;v
20;;09/09/2010;quinta;2010;;vasco  ;1;  atleticoMg;1;e;e
20;;09/09/2010;quinta;2010;;gremio prudente  ;1;  avai;1;e;e
21;;11/09/2010;sabado;2010;;flamengo  ;2;  vitoria;2;e;e
21;;11/09/2010;sabado;2010;;corinthians  ;0;  gremio;1;d;v
21;;11/09/2010;sabado;2010;;atleticoGo  ;2;  fluminense;1;v;d
21;;12/09/2010;domingo;2010;;palmeiras  ;0;  vasco;0;e;e
21;;12/09/2010;domingo;2010;;botafogo  ;2;  sao paulo;0;v;d
21;;12/09/2010;domingo;2010;;atleticoMg  ;1; gremio prudente;0;v;d
21;;12/09/2010;domingo;2010;;avai  ;1;  cruzeiro;2;d;v
21;;12/09/2010;domingo;2010;;guarani ;1;  athleticoPr;0;v;d
21;;12/09/2010;domingo;2010;;internacional  ;0;  goias;0;e;e
21;;12/09/2010;domingo;2010;;ceara  ;2;  santos;1;v;d
22;;15/09/2010;quarta;2010;;santos  ;4;  atleticoGo;2;v;d
22;;15/09/2010;quarta;2010;;cruzeiro  ;4;  guarani;2;v;d
22;;15/09/2010;quarta;2010;;goias  ;4;  botafogo;1;v;d
22;;15/09/2010;quarta;2010;;athleticoPr  ;2;  atleticoMg;1;v;d
22;;15/09/2010;quarta;2010;;fluminense  ;1;  corinthians;2;d;v
22;;15/09/2010;quarta;2010;;gremio prudente  ;1;  flamengo;2;d;v
22;;15/09/2010;quarta;2010;;gremio  ;1;  palmeiras;2;d;v
22;;15/09/2010;quarta;2010;;vitoria  ;0;  ceara;0;e;e
22;;16/09/2010;quinta;2010;;sao paulo  ;1;  internacional;3;d;v
22;;16/09/2010;quinta;2010;;vasco  ;1;  avai;1;e;e
23;;18/09/2010;sabado;2010;;corinthians  ;3;  gremio prudente;0;v;d
23;;18/09/2010;sabado;2010;;botafogo  ;2;  cruzeiro;2;e;e
23;;18/09/2010;sabado;2010;;atleticoGo  ;1;  athleticoPr;2;d;v
23;;19/09/2010;domingo;2010;;palmeiras  ;0;  sao paulo;2;d;v
23;;19/09/2010;domingo;2010;;guarani ;0;  santos;0;e;e
23;;19/09/2010;domingo;2010;;atleticoMg  ;2; vitoria;3;d;v
23;;19/09/2010;domingo;2010;;internacional  ;1;  vasco;0;v;d
23;;19/09/2010;domingo;2010;;flamengo  ;3;  fluminense;3;e;e
23;;19/09/2010;domingo;2010;;avai  ;0;  gremio;3;d;v
23;;19/09/2010;domingo;2010;;ceara  ;1;  goias;1;e;e
24;;22/09/2010;quarta;2010;;sao paulo  ;2;  guarani;1;v;d
24;;22/09/2010;quarta;2010;;gremio prudente  ;0;  palmeiras;1;d;v
24;;22/09/2010;quarta;2010;;cruzeiro  ;2;  ceara;0;v;d
24;;22/09/2010;quarta;2010;;goias  ;1;  atleticoGo;3;d;v
24;;22/09/2010;quarta;2010;;vasco  ;2;  botafogo;2;e;e
24;;22/09/2010;quarta;2010;;athleticoPr  ;1;  internacional;0;v;d
24;;22/09/2010;quarta;2010;;gremio  ;2;  flamengo;2;e;e
24;;22/09/2010;quarta;2010;;santos  ;2;  corinthians;3;d;v
24;;23/09/2010;quinta;2010;;fluminense  ;5;  atleticoMg;1;v;d
24;;23/09/2010;quinta;2010;;vitoria  ;3;  avai;0;v;d
25;;25/09/2010;sabado;2010;;santos  ;4;  cruzeiro;1;v;d
25;;25/09/2010;sabado;2010;;sao paulo  ;0;  goias;3;d;v
25;;25/09/2010;sabado;2010;;guarani ;1;  vasco;0;v;d
25;;25/09/2010;sabado;2010;;atleticoGo  ;3;  gremio prudente;0;v;d
25;;25/09/2010;sabado;2010;;flamengo  ;1;  palmeiras;3;d;v
25;;26/09/2010;domingo;2010;;internacional  ;3;  corinthians;2;v;d
25;;26/09/2010;domingo;2010;;vitoria  ;1;  fluminense;2;d;v
25;;26/09/2010;domingo;2010;;botafogo  ;1;  athleticoPr;1;e;e
25;;26/09/2010;domingo;2010;;avai  ;5;  ceara;0;v;d
25;;26/09/2010;domingo;2010;;atleticoMg  ;1; gremio;2;d;v
26;;28/09/2010;terca;2010;;vasco  ;3;  santos;1;v;d
26;;28/09/2010;terca;2010;;goias  ;1;  flamengo;1;e;e
26;;29/09/2010;quarta;2010;;palmeiras  ;2;  internacional;0;v;d
26;;29/09/2010;quarta;2010;;gremio prudente  ;4;  guarani;2;v;d
26;;29/09/2010;quarta;2010;;cruzeiro  ;3;  atleticoGo;0;v;d
26;;29/09/2010;quarta;2010;;athleticoPr  ;1;  vitoria;0;v;d
26;;29/09/2010;quarta;2010;;fluminense  ;1;  avai;0;v;d
26;;29/09/2010;quarta;2010;;gremio  ;4;  sao paulo;2;v;d
26;;29/09/2010;quarta;2010;;corinthians  ;1;  botafogo;1;e;e
26;;29/09/2010;quarta;2010;;ceara  ;0;  atleticoMg;0;e;e
27;;01/10/2010;sexta;2010;;vasco  ;3;  goias;2;v;d
27;;02/10/2010;sabado;2010;;santos  ;1;  palmeiras;1;e;e
27;;02/10/2010;sabado;2010;;corinthians  ;2;  ceara;2;e;e
27;;02/10/2010;sabado;2010;;gremio prudente  ;1;  fluminense;1;e;e
27;;02/10/2010;sabado;2010;;vitoria  ;0;  gremio;3;d;v
27;;02/10/2010;sabado;2010;;cruzeiro  ;0;  athleticoPr;0;e;e
27;;02/10/2010;sabado;2010;;botafogo  ;1;  flamengo;1;e;e
27;;02/10/2010;sabado;2010;;internacional  ;3;  guarani;0;v;d
27;;02/10/2010;sabado;2010;;avai  ;0;  sao paulo;0;e;e
27;;02/10/2010;sabado;2010;;atleticoGo  ;2;  atleticoMg;3;d;v
28;;06/10/2010;quarta;2010;;fluminense  ;0;  santos;3;d;v
28;;06/10/2010;quarta;2010;;gremio  ;4;  gremio prudente;0;v;d
28;;06/10/2010;quarta;2010;;guarani ;1;  botafogo;1;e;e
28;;06/10/2010;quarta;2010;;ceara  ;1;  internacional;0;v;d
28;;06/10/2010;quarta;2010;;athleticoPr  ;0;  vasco;0;e;e
28;;06/10/2010;quarta;2010;;sao paulo  ;2;  vitoria;0;v;d
28;;06/10/2010;quarta;2010;;atleticoMg  ;2; corinthians;1;v;d
28;;07/10/2010;quinta;2010;;palmeiras  ;4;  avai;1;v;d
28;;07/10/2010;quinta;2010;;goias  ;0;  cruzeiro;1;d;v
28;;07/10/2010;quinta;2010;;flamengo  ;2;  atleticoGo;0;v;d
29;;09/10/2010;sabado;2010;;santos  ;2;  athleticoPr;0;v;d
29;;09/10/2010;sabado;2010;;gremio prudente  ;2;  sao paulo;3;d;v
29;;09/10/2010;sabado;2010;;vasco  ;3;  gremio;3;e;e
29;;10/10/2010;domingo;2010;;cruzeiro  ;1;  fluminense;0;v;d
29;;10/10/2010;domingo;2010;;corinthians  ;3;  atleticoGo;4;d;v
29;;10/10/2010;domingo;2010;;botafogo  ;0;  palmeiras;0;e;e
29;;10/10/2010;domingo;2010;;goias  ;1;  vitoria;0;v;d
29;;10/10/2010;domingo;2010;;avai  ;2;  flamengo;2;e;e
29;;10/10/2010;domingo;2010;;ceara  ;2;  guarani;0;v;d
29;;10/10/2010;domingo;2010;;internacional  ;1;  atleticoMg;0;v;d
30;;16/10/2010;sabado;2010;;flamengo  ;3;  internacional;0;v;d
30;;16/10/2010;sabado;2010;;athleticoPr  ;2;  goias;1;v;d
30;;17/10/2010;domingo;2010;;atleticoMg  ;2; avai;0;v;d
30;;17/10/2010;domingo;2010;;guarani ;0;  corinthians;0;e;e
30;;17/10/2010;domingo;2010;;gremio  ;2;  cruzeiro;1;v;d
30;;17/10/2010;domingo;2010;;atleticoGo  ;2;  vasco;0;v;d
30;;17/10/2010;domingo;2010;;vitoria  ;2;  gremio prudente;0;v;d
30;;17/10/2010;domingo;2010;;fluminense  ;0;  botafogo;0;e;e
30;;17/10/2010;domingo;2010;;sao paulo  ;4;  santos;3;v;d
30;;17/10/2010;domingo;2010;;palmeiras  ;1;  ceara;1;e;e
31;;23/10/2010;sabado;2010;;botafogo  ;1;  vitoria;0;v;d
31;;23/10/2010;sabado;2010;;guarani ;0;  atleticoGo;1;d;v
31;;24/10/2010;domingo;2010;;corinthians  ;1;  palmeiras;0;v;d
31;;24/10/2010;domingo;2010;;ceara  ;2;  sao paulo;0;v;d
31;;24/10/2010;domingo;2010;;goias  ;1;  avai;0;v;d
31;;24/10/2010;domingo;2010;;athleticoPr  ;2;  fluminense;2;e;e
31;;24/10/2010;domingo;2010;;vasco  ;1;  flamengo;1;e;e
31;;24/10/2010;domingo;2010;;santos  ;2;  gremio prudente;3;d;v
31;;24/10/2010;domingo;2010;;cruzeiro  ;3;  atleticoMg;4;d;v
31;;24/10/2010;domingo;2010;;gremio  ;2;  internacional;2;e;e
32;;27/10/2010;quarta;2010;;flamengo  ;1;  corinthians;1;e;e
32;;28/10/2010;quinta;2010;;fluminense  ;2;  gremio;0;v;d
32;;28/10/2010;quinta;2010;;sao paulo  ;2;  athleticoPr;1;v;d
32;;28/10/2010;quinta;2010;;atleticoGo  ;1;  ceara;1;e;e
32;;30/10/2010;sabado;2010;;internacional  ;1;  santos;1;e;e
32;;30/10/2010;sabado;2010;;vitoria  ;4;  vasco;2;v;d
32;;30/10/2010;sabado;2010;;palmeiras  ;3;  goias;2;v;d
32;;30/10/2010;sabado;2010;;gremio prudente  ;0;  cruzeiro;2;d;v
32;;30/10/2010;sabado;2010;;atleticoMg  ;0; botafogo;2;d;v
32;;30/10/2010;sabado;2010;;avai  ;1;  guarani;0;v;d
33;;03/11/2010;quarta;2010;;santos  ;1;  vitoria;1;e;e
33;;03/11/2010;quarta;2010;;internacional  ;0;  fluminense;0;e;e
33;;03/11/2010;quarta;2010;;botafogo  ;3;  atleticoGo;2;v;d
33;;03/11/2010;quarta;2010;;guarani ;0;  atleticoMg;0;e;e
33;;03/11/2010;quarta;2010;;goias  ;0;  gremio;2;d;v
33;;03/11/2010;quarta;2010;;cruzeiro  ;0;  sao paulo;2;d;v
33;;03/11/2010;quarta;2010;;corinthians  ;4;  avai;0;v;d
33;;03/11/2010;quarta;2010;;ceara  ;2;  flamengo;2;e;e
33;;04/11/2010;quinta;2010;;vasco  ;2;  gremio prudente;1;v;d
33;;04/11/2010;quinta;2010;;athleticoPr  ;1;  palmeiras;0;v;d
34;;06/11/2010;sabado;2010;;atleticoMg  ;2; santos;2;e;e
34;;06/11/2010;sabado;2010;;gremio  ;5;  ceara;1;v;d
34;;06/11/2010;sabado;2010;;atleticoGo  ;2;  internacional;2;e;e
34;;07/11/2010;domingo;2010;;sao paulo  ;0;  corinthians;2;d;v
34;;07/11/2010;domingo;2010;;gremio prudente  ;4;  goias;1;v;d
34;;07/11/2010;domingo;2010;;vitoria  ;0;  cruzeiro;1;d;v
34;;07/11/2010;domingo;2010;;avai  ;0;  botafogo;0;e;e
34;;07/11/2010;domingo;2010;;fluminense  ;1;  vasco;0;v;d
34;;07/11/2010;domingo;2010;;palmeiras  ;1;  guarani;0;v;d
34;;07/11/2010;domingo;2010;;flamengo  ;0;  athleticoPr;1;d;v
35;;10/11/2010;quarta;2010;;ceara  ;2;  botafogo;2;e;e
35;;13/11/2010;sabado;2010;;corinthians  ;1;  cruzeiro;0;v;d
35;;13/11/2010;sabado;2010;;santos  ;0;  gremio;0;e;e
35;;13/11/2010;sabado;2010;;atleticoMg  ;4; flamengo;1;v;d
35;;14/11/2010;domingo;2010;;fluminense  ;1;  goias;1;e;e
